size1,size3, size3, timestamp,
,20,19,1557472743,
18, , ,1557472744,
, , ,1557472745,
,31,18,1557472745,
18, , ,1557472746,
, , ,1557472747,
,27,17,1557472747,
18, , ,1557472748,
, , ,1557472749,
,31,18,1557472750,
18, , ,1557472750,
, , ,1557472751,
,29,16,1557472752,
18, , ,1557472752,
, , ,1557472753,
,20,17,1557472754,
19, , ,1557472754,
, , ,1557472755,
,25,17,1557472756,
18, , ,1557472756,
, , ,1557472757,
,23,18,1557472758,
18, , ,1557472758,
, , ,1557472759,
,30,17,1557472760,
18, , ,1557472760,
, , ,1557472761,
,21,17,1557472762,
18, , ,1557472762,
, , ,1557472763,
,18,17,1557472764,
18, , ,1557472764,
, , ,1557472765,
,24,18,1557472766,
18, , ,1557472767,
, , ,1557472767,
,26,19,1557472768,
18, , ,1557472769,
, , ,1557472769,
,23,24,1557472770,
18, , ,1557472771,
, , ,1557472771,
,38,17,1557472772,
18, , ,1557472773,
, , ,1557472773,
,27,17,1557472774,
20, , ,1557472775,
, , ,1557472775,
,17,20,1557472776,
18, , ,1557472777,
, , ,1557472777,
,25,23,1557472778,
20, , ,1557472779,
, , ,1557472779,
,20,20,1557472780,
19, , ,1557472781,
, , ,1557472782,
,18,17,1557472782,
22, , ,1557472783,
, , ,1557472784,
,18,20,1557472784,
19, , ,1557472785,
, , ,1557472786,
,20,22,1557472787,
21, , ,1557472787,
, , ,1557472788,
,18, ,1557472818,
20, ,17,1557472819,
18, , ,1557472820,
, , ,1557472821,
,19,18,1557472821,
19, , ,1557472822,
, , ,1557472823,
,18,18,1557472823,
19, , ,1557472824,
, , ,1557472825,
,19,18,1557472826,
24, , ,1557472826,
, , ,1557472827,
,18,17,1557472828,
19, , ,1557472828,
, , ,1557472829,
,18,17,1557472830,
19, , ,1557472830,
, , ,1557472831,
,18,18,1557472832,
21, , ,1557472832,
, , ,1557472833,
,19,22,1557472834,
21, , ,1557472834,
, , ,1557472835,
,19,19,1557472836,
21, , ,1557472836,
, , ,1557472837,
,17,18,1557472838,
21, , ,1557472838,
, , ,1557472839,
,16,17,1557472840,
19, , ,1557472840,
, , ,1557472841,
,17,16,1557472842,
19, , ,1557472843,
, , ,1557472843,
,17,17,1557472844,
18, , ,1557472845,
, , ,1557472845,
,16,17,1557472846,
20, , ,1557472847,
, , ,1557472847,
,17,17,1557472848,
18, , ,1557472849,
, , ,1557472849,
,21,17,1557472850,
18, , ,1557472851,
, , ,1557472851,
,17,17,1557472852,
18, , ,1557472853,
, , ,1557472853,
,20,16,1557472854,
19, , ,1557472855,
, , ,1557472855,
,17,22,1557472856,
18, , ,1557472857,
, , ,1557472857,
,19,17,1557472858,
18, , ,1557472859,
, , ,1557472860,
,16,17,1557472860,
19, , ,1557472861,
, , ,1557472862,
,17,17,1557472863,
19, , ,1557472863,
, , ,1557472864,
,17,17,1557472865,
18, , ,1557472865,
, , ,1557472866,
,16,17,1557472867,
19, , ,1557472867,
, , ,1557472868,
,17,17,1557472869,
18, , ,1557472869,
, , ,1557472870,
,17,18,1557472871,
20, , ,1557472871,
, , ,1557472872,
,18,17,1557472873,
21, , ,1557472873,
, , ,1557472874,
,18,17,1557472875,
20, , ,1557472875,
, , ,1557472876,
,17,27,1557472877,
23, , ,1557472877,
, , ,1557472878,
,22,18,1557472879,
18, , ,1557472880,
, , ,1557472880,
,17,17,1557472881,
19, , ,1557472882,
, , ,1557472882,
,17,19,1557472883,
19, , ,1557472884,
, , ,1557472884,
,17,20,1557472885,
18, , ,1557472886,
, , ,1557472886,
,18,17,1557472887,
18, , ,1557472888,
, , ,1557472888,
,17,18,1557472889,
18, , ,1557472890,
, , ,1557472890,
,18,17,1557472891,
18, , ,1557472892,
, , ,1557472892,
,16,17,1557472893,
18, , ,1557472894,
, , ,1557472894,
,17,17,1557472895,
18, , ,1557472896,
, , ,1557472896,
,17,17,1557472897,
18, , ,1557472898,
, , ,1557472899,
,17,17,1557472899,
18, , ,1557472900,
, , ,1557472901,
,17,17,1557472902,
19, , ,1557472902,
, , ,1557472903,
,18,17,1557472904,
19, , ,1557472904,
, , ,1557472905,
,18,17,1557472906,
20, , ,1557472906,
, , ,1557472907,
,18,18,1557472908,
19, , ,1557472908,
, , ,1557472909,
,18,19,1557472910,
20, , ,1557472910,
, , ,1557472911,
,19,17,1557472912,
19, , ,1557472912,
, , ,1557472913,
,17,17,1557472914,
23, , ,1557472914,
, , ,1557472915,
,24,27,1557472916,
20, , ,1557472916,
, , ,1557472917,
,17,17,1557472918,
26, , ,1557472919,
, , ,1557472919,
,17,21,1557472920,
22, , ,1557472921,
, , ,1557472921,
,17,17,1557472922,
22, , ,1557472923,
, , ,1557472923,
,18,17,1557472924,
19, , ,1557472925,
, , ,1557472925,
,17,17,1557472926,
20, , ,1557472927,
, , ,1557472927,
,17,17,1557472928,
19, , ,1557472929,
, , ,1557472929,
,17,17,1557472930,
19, , ,1557472931,
, , ,1557472931,
,16,18,1557472932,
25, , ,1557472933,
, , ,1557472933,
,16,17,1557472934,
18, , ,1557472935,
, , ,1557472935,
,17,16,1557472936,
18, , ,1557472937,
, , ,1557472938,
,16,18,1557472961,
18, , ,1557472962,
, , ,1557472962,
,16,17,1557472963,
19, , ,1557472964,
, , ,1557472964,
,17,17,1557472965,
21, , ,1557472966,
, , ,1557472966,
,16,17,1557472967,
20, , ,1557472968,
, , ,1557472968,
,18,21,1557472969,
19, , ,1557472970,
, , ,1557472970,
,25,22,1557472971,
19, , ,1557472972,
, , ,1557472972,
,16,17,1557472973,
20, , ,1557472974,
, , ,1557472974,
,16,17,1557472975,
19, , ,1557472976,
, , ,1557472977,
,17,17,1557472978,
18, , ,1557472978,
, , ,1557472979,
,17,17,1557472980,
20, , ,1557472980,
, , ,1557472981,
,17,17,1557472982,
19, , ,1557472982,
, , ,1557472983,
,23,17,1557472984,
18, , ,1557472984,
, , ,1557472985,
,20,17,1557472986,
18, , ,1557472986,
, , ,1557472987,
,17,17,1557472988,
18, , ,1557472988,
, , ,1557472989,
,17,17,1557472990,
19, , ,1557472990,
, , ,1557472991,
,17,21,1557472992,
20, , ,1557472992,
, , ,1557472993,
,19,17,1557472994,
19, , ,1557472995,
, , ,1557472995,
,16,17,1557472996,
19, , ,1557472997,
, , ,1557472997,
18, ,17,1557472998,
,17, ,1557472999,
, , ,1557472999,
,17,17,1557473000,
18, , ,1557473001,
, , ,1557473001,
,17,16,1557473002,
18, , ,1557473003,
, , ,1557473003,
,17,18,1557473004,
19, , ,1557473005,
, , ,1557473005,
,18,17,1557473006,
19, , ,1557473007,
, , ,1557473007,
,17,17,1557473008,
19, , ,1557473009,
, , ,1557473009,
,19,21,1557473010,
18, , ,1557473011,
, , ,1557473012,
,17,18,1557473012,
22, , ,1557473013,
, , ,1557473014,
,17,17,1557473015,
20, , ,1557473015,
, , ,1557473016,
,18,17,1557473017,
18, , ,1557473017,
, , ,1557473018,
,17,17,1557473019,
20, , ,1557473019,
, , ,1557473020,
,17,17,1557473021,
19, , ,1557473021,
, , ,1557473022,
,18,17,1557473023,
22, , ,1557473023,
, , ,1557473024,
,18,18,1557473025,
22, , ,1557473025,
, , ,1557473026,
,18,19,1557473027,
21, , ,1557473027,
, , ,1557473028,
,19,19,1557473029,
25, , ,1557473029,
, , ,1557473030,
,18,19,1557473031,
26, , ,1557473032,
, , ,1557473032,
,18,17,1557473033,
20, , ,1557473034,
, , ,1557473034,
,19,18,1557473035,
21, , ,1557473036,
, , ,1557473036,
,21,17,1557473037,
21, , ,1557473038,
, , ,1557473038,
,20,19,1557473039,
21, , ,1557473040,
, , ,1557473040,
,20,17,1557473041,
19, , ,1557473042,
, , ,1557473042,
,18,17,1557473043,
20, , ,1557473044,
, , ,1557473044,
,18,17,1557473045,
19, , ,1557473046,
, , ,1557473046,
,17,17,1557473047,
19, , ,1557473048,
, , ,1557473048,
,17,17,1557473049,
19, , ,1557473050,
, , ,1557473050,
,17,17,1557473051,
18, , ,1557473052,
, ,21,1557473054,
,18, ,1557473053,
, , ,1557473054,
23, , ,1557473055,
,17,18,1557473056,
25, , ,1557473056,
, , ,1557473057,
,17,17,1557473058,
20, , ,1557473058,
, , ,1557473059,
,17,17,1557473060,
19, , ,1557473060,
, , ,1557473061,
,17,17,1557473062,
18, , ,1557473062,
, , ,1557473063,
,17,17,1557473064,
19, , ,1557473064,
, , ,1557473065,
,17,18,1557473066,
18, , ,1557473066,
, , ,1557473067,
,17,17,1557473068,
19, , ,1557473068,
, , ,1557473069,
,17,18,1557473070,
19, , ,1557473071,
, , ,1557473071,
,18,17,1557473072,
18, , ,1557473073,
, , ,1557473073,
,17,17,1557473074,
19, , ,1557473075,
, , ,1557473075,
,20,17,1557473076,
19, , ,1557473077,
, , ,1557473077,
,17,17,1557473078,
18, , ,1557473079,
, , ,1557473079,
,17,17,1557473080,
18, , ,1557473081,
, , ,1557473081,
,18,16,1557473082,
19, , ,1557473083,
, , ,1557473083,
,19,17,1557473107,
20, , ,1557473108,
, , ,1557473108,
,17,17,1557473109,
18, , ,1557473110,
, , ,1557473110,
,18,17,1557473111,
19, , ,1557473112,
, , ,1557473112,
,17,18,1557473113,
20, , ,1557473114,
, , ,1557473114,
,17,17,1557473115,
19, , ,1557473116,
, , ,1557473116,
,17,17,1557473117,
18, , ,1557473118,
, , ,1557473118,
,23,16,1557473119,
18, , ,1557473120,
, , ,1557473120,
,19,17,1557473121,
20, , ,1557473122,
, , ,1557473122,
,20,17,1557473123,
18, , ,1557473124,
, , ,1557473124,
,16,17,1557473125,
19, , ,1557473126,
, , ,1557473126,
,17,17,1557473128,
19, , ,1557473128,
, , ,1557473129,
,17,17,1557473130,
18, , ,1557473130,
, , ,1557473131,
,17,17,1557473132,
18, , ,1557473132,
, , ,1557473133,
,18,17,1557473134,
18, , ,1557473134,
, , ,1557473135,
,17,17,1557473136,
20, , ,1557473136,
, , ,1557473137,
,17,17,1557473138,
18, , ,1557473138,
, , ,1557473139,
,16,17,1557473140,
18, , ,1557473140,
, , ,1557473141,
,17,17,1557473142,
23, , ,1557473142,
, , ,1557473143,
,18,20,1557473144,
19, , ,1557473144,
, , ,1557473145,
,18,19,1557473146,
21, , ,1557473147,
, , ,1557473147,
,17,20,1557473148,
22, , ,1557473149,
, , ,1557473149,
,17,17,1557473150,
22, , ,1557473151,
, , ,1557473151,
,18,17,1557473152,
19, , ,1557473153,
, , ,1557473153,
,17,17,1557473154,
18, , ,1557473155,
, , ,1557473155,
,17,17,1557473156,
19, , ,1557473157,
, , ,1557473157,
,17,17,1557473158,
18, , ,1557473159,
, , ,1557473159,
,17,17,1557473160,
19, , ,1557473161,
, , ,1557473161,
,16,17,1557473162,
18, , ,1557473163,
, , ,1557473163,
,17,17,1557473164,
18, , ,1557473165,
, , ,1557473165,
,17,18,1557473167,
18, , ,1557473167,
, , ,1557473167,
,20,17,1557473169,
18, , ,1557473169,
, , ,1557473170,
,17,17,1557473171,
18, , ,1557473171,
, , ,1557473172,
,17,19,1557473173,
21, , ,1557473173,
, , ,1557473174,
,20,17,1557473175,
20, , ,1557473175,
, , ,1557473176,
,17,17,1557473177,
20, , ,1557473177,
, , ,1557473178,
,17,17,1557473179,
19, , ,1557473179,
, , ,1557473180,
,17,17,1557473181,
19, , ,1557473181,
, , ,1557473182,
,17,17,1557473183,
19, , ,1557473184,
, , ,1557473184,
,18,18,1557473185,
24, , ,1557473186,
, , ,1557473186,
,20,18,1557473187,
26, , ,1557473188,
, , ,1557473188,
,23,18,1557473189,
25, , ,1557473190,
, , ,1557473190,
,22,18,1557473191,
22, , ,1557473192,
, , ,1557473192,
,21,19,1557473193,
29, , ,1557473194,
, , ,1557473194,
,22,18,1557473195,
25, , ,1557473196,
, , ,1557473196,
,22,18,1557473197,
26, , ,1557473198,
, , ,1557473198,
,23,18,1557473199,
26, , ,1557473200,
, , ,1557473200,
,18,20,1557473201,
19, , ,1557473202,
, , ,1557473202,
,18,17,1557473203,
20, , ,1557473204,
, , ,1557473204,
,17,17,1557473206,
20, , ,1557473206,
, , ,1557473207,
,17,17,1557473208,
21, , ,1557473208,
, , ,1557473209,
,20,17,1557473210,
21, , ,1557473210,
, , ,1557473211,
,18,17,1557473212,
21, , ,1557473212,
, , ,1557473213,
,18,18,1557473214,
21, , ,1557473214,
, , ,1557473215,
,18,17,1557473216,
20, , ,1557473216,
, , ,1557473217,
,17,17,1557473218,
18, , ,1557473218,
, , ,1557473219,
,17,17,1557473220,
18, , ,1557473220,
, , ,1557473221,
,17,17,1557473222,
19, , ,1557473223,
, , ,1557473223,
,17,19,1557473224,
18, , ,1557473225,
, , ,1557473225,
,19,17,1557473226,
19, , ,1557473227,
, , ,1557473227,
,18,17,1557473228,
20, ,17,1557473263,
, , ,1557473264,
, , ,1557473264,
,17,16,1557473265,
19, , ,1557473266,
, , ,1557473266,
,18,17,1557473267,
18, , ,1557473268,
, , ,1557473268,
,17,17,1557473269,
19, , ,1557473270,
, , ,1557473270,
,18,17,1557473271,
18, , ,1557473272,
, , ,1557473272,
,18,17,1557473273,
19, , ,1557473274,
, , ,1557473274,
,18,21,1557473275,
18, , ,1557473276,
, , ,1557473276,
,22,17,1557473277,
19, , ,1557473278,
, , ,1557473278,
,18,17,1557473280,
19, , ,1557473280,
, , ,1557473280,
,18,17,1557473282,
19, , ,1557473282,
, , ,1557473282,
,18,17,1557473284,
19, , ,1557473284,
, , ,1557473285,
,17,17,1557473286,
19, , ,1557473286,
, , ,1557473287,
,17,17,1557473288,
19, , ,1557473288,
, , ,1557473289,
,17,17,1557473290,
19, , ,1557473290,
, , ,1557473291,
,18,18,1557473292,
19, , ,1557473292,
, , ,1557473293,
,17,17,1557473294,
20, , ,1557473294,
, , ,1557473295,
,18,17,1557473296,
19, , ,1557473296,
, , ,1557473297,
,22,17,1557473298,
18, , ,1557473299,
, , ,1557473299,
,19,17,1557473300,
19, , ,1557473301,
, , ,1557473301,
,18,17,1557473302,
19, , ,1557473303,
, , ,1557473303,
,18,17,1557473304,
19, , ,1557473305,
, , ,1557473305,
,19,17,1557473306,
20, , ,1557473307,
, , ,1557473307,
,17,17,1557473308,
19, , ,1557473309,
, , ,1557473309,
,17,17,1557473310,
19, , ,1557473311,
, , ,1557473311,
,17,17,1557473312,
19, , ,1557473313,
, , ,1557473313,
,17,17,1557473314,
19, , ,1557473315,
, , ,1557473315,
,17,17,1557473316,
19, , ,1557473317,
, , ,1557473317,
,17,17,1557473319,
19, , ,1557473319,
, , ,1557473319,
,19,17,1557473321,
19, , ,1557473321,
, , ,1557473322,
,16,17,1557473323,
20, , ,1557473323,
, , ,1557473324,
,18,16,1557473325,
19, , ,1557473325,
, , ,1557473326,
,19,18,1557473327,
19, , ,1557473327,
, , ,1557473328,
,17,17,1557473329,
21, , ,1557473329,
, , ,1557473330,
,17,17,1557473331,
20, , ,1557473331,
, , ,1557473332,
,18,17,1557473333,
21, , ,1557473333,
, , ,1557473334,
,17,17,1557473335,
19, , ,1557473336,
, , ,1557473336,
,17,17,1557473337,
19, , ,1557473338,
, , ,1557473338,
,17,17,1557473339,
19, , ,1557473340,
, , ,1557473340,
,18,17,1557473341,
20, , ,1557473342,
, , ,1557473342,
,17,17,1557473343,
19, , ,1557473344,
, , ,1557473344,
,17,17,1557473345,
19, , ,1557473346,
, , ,1557473346,
,17,17,1557473347,
20, , ,1557473348,
, , ,1557473348,
,18,17,1557473349,
20, , ,1557473350,
, , ,1557473350,
,17,17,1557473351,
19, , ,1557473352,
, , ,1557473352,
,19,17,1557473353,
20, , ,1557473354,
, , ,1557473354,
,18,17,1557473355,
20, , ,1557473356,
, , ,1557473356,
,18,17,1557473358,
20, , ,1557473358,
, , ,1557473358,
,17,17,1557473360,
19, , ,1557473360,
, , ,1557473361,
,19,17,1557473362,
20, , ,1557473362,
, , ,1557473363,
,18,17,1557473364,
19, , ,1557473364,
, , ,1557473365,
,18,17,1557473366,
19, , ,1557473366,
, , ,1557473367,
,17,23,1557473368,
20, , ,1557473368,
, , ,1557473369,
,17,16,1557473370,
,17,17,1557473372,
, , ,1557473373,
, , ,1557473373,
,19,17,1557473374,
24, , ,1557473375,
, , ,1557473375,
,18,18,1557473376,
20, , ,1557473377,
, , ,1557473377,
,21,18,1557473378,
21, , ,1557473379,
, , ,1557473379,
,17,17,1557473380,
19, , ,1557473381,
, , ,1557473381,
,18,17,1557473382,
19, , ,1557473383,
, , ,1557473383,
,18,17,1557473415,
20, , ,1557473416,
, , ,1557473416,
,16,17,1557473417,
20, , ,1557473418,
, , ,1557473418,
,17,17,1557473419,
20, , ,1557473420,
, , ,1557473420,
,17,17,1557473421,
20, , ,1557473422,
, , ,1557473422,
,17,17,1557473423,
21, , ,1557473424,
, , ,1557473424,
,17,17,1557473425,
20, , ,1557473426,
, , ,1557473426,
,17,17,1557473427,
19, , ,1557473428,
, , ,1557473428,
,17,17,1557473429,
19, , ,1557473430,
, , ,1557473430,
,17,17,1557473432,
20, , ,1557473432,
, , ,1557473434,
, , ,1557473434,
,19,17,1557473436,
20, , ,1557473436,
, , ,1557473436,
,20,17,1557473438,
21, , ,1557473438,
, , ,1557473439,
,25,27,1557473440,
20, , ,1557473440,
, , ,1557473441,
,18,17,1557473442,
23, , ,1557473442,
, , ,1557473443,
,18,17,1557473444,
20, , ,1557473444,
, , ,1557473445,
,18,18,1557473446,
22, , ,1557473446,
, , ,1557473447,
,19,18,1557473448,
20, , ,1557473448,
, , ,1557473449,
,21,22,1557473450,
22, , ,1557473451,
, , ,1557473451,
,20,23,1557473452,
37, , ,1557473453,
, , ,1557473453,
,18,34,1557473454,
24, , ,1557473455,
, , ,1557473455,
,20,19,1557473456,
30, , ,1557473457,
, , ,1557473457,
,17,18,1557473458,
20, , ,1557473459,
, , ,1557473459,
,17,18,1557473460,
20, , ,1557473461,
, , ,1557473461,
,16,17,1557473462,
19, , ,1557473463,
, , ,1557473463,
,17,18,1557473464,
22, , ,1557473465,
, , ,1557473465,
,17,18,1557473466,
19, , ,1557473467,
19, , ,1557473471,
, , ,1557473471,
,17,19,1557473473,
20, , ,1557473473,
, , ,1557473473,
,20,17,1557473475,
18, , ,1557473475,
, , ,1557473476,
,18,17,1557473477,
18, , ,1557473477,
, , ,1557473478,
,16,17,1557473479,
19, , ,1557473479,
, , ,1557473480,
,18,17,1557473481,
19, , ,1557473481,
, , ,1557473482,
,20,17,1557473483,
18, , ,1557473483,
, , ,1557473484,
,17,17,1557473485,
18, , ,1557473485,
, , ,1557473486,
,17,17,1557473487,
18, , ,1557473488,
, , ,1557473488,
,17,17,1557473489,
,17,17,1557473491,
, , ,1557473492,
, , ,1557473492,
,17,17,1557473493,
19, , ,1557473494,
, , ,1557473494,
,17, ,1557473496,
18, ,17,1557473495,
,17, ,1557473496,
, ,17,1557473497,
18, , ,1557473498,
, , ,1557473498,
,17,18,1557473499,
20, , ,1557473500,
, , ,1557473500,
,17,20,1557473501,
18, , ,1557473502,
, , ,1557473502,
,18,16,1557473503,
19, , ,1557473504,
, , ,1557473504,
,17,17,1557473505,
19, , ,1557473506,
, , ,1557473506,
,17,17,1557473508,
18, , ,1557473508,
, , ,1557473508,
,17,17,1557473510,
25, , ,1557473510,
, , ,1557473510,
,17,16,1557473512,
19, , ,1557473512,
, , ,1557473512,
,18,17,1557473514,
23, , ,1557473514,
, , ,1557473515,
,17,17,1557473516,
19, , ,1557473516,
, , ,1557473517,
,18,17,1557473518,
18, , ,1557473518,
, , ,1557473519,
,17,17,1557473520,
18, , ,1557473520,
, , ,1557473521,
,17,18,1557473522,
,17,17,1557473524,
, , ,1557473524,
, , ,1557473525,
,17,25,1557473526,
18, , ,1557473527,
, , ,1557473527,
,22,17,1557473528,
19, , ,1557473529,
, , ,1557473529,
,17,17,1557473530,
19, , ,1557473531,
, , ,1557473531,
,16,17,1557473532,
19, , ,1557473533,
, , ,1557473533,
,17,16,1557473534,
, , ,1557473572,
, , ,1557473572,
,16,17,1557473573,
19, , ,1557473574,
, , ,1557473574,
,17,17,1557473575,
, , ,1557473578,
, , ,1557473578,
,17,17,1557473579,
19, , ,1557473580,
, , ,1557473580,
,17,17,1557473581,
18, , ,1557473582,
, , ,1557473582,
,17,17,1557473584,
18, , ,1557473584,
, , ,1557473584,
,17,17,1557473586,
, , ,1557473588,
, , ,1557473588,
,17,17,1557473590,
18, , ,1557473590,
, , ,1557473590,
,17,21,1557473592,
, , ,1557473596,
, , ,1557473597,
,17,17,1557473598,
18, , ,1557473598,
, , ,1557473599,
,17,17,1557473600,
18, , ,1557473600,
, , ,1557473601,
,17,17,1557473602,
18, , ,1557473603,
, , ,1557473603,
,17,17,1557473604,
19, , ,1557473605,
, , ,1557473605,
,18,17,1557473606,
18, , ,1557473607,
, , ,1557473607,
,17,17,1557473608,
19, , ,1557473609,
, , ,1557473609,
,17,17,1557473610,
19, , ,1557473611,
, , ,1557473611,
,16,17,1557473612,
18, , ,1557473613,
, , ,1557473613,
,19,17,1557473614,
19, , ,1557473615,
, , ,1557473615,
,20,17,1557473616,
18, , ,1557473617,
, , ,1557473617,
,16,17,1557473618,
,16, ,1557473621,
, ,17,1557473621,
,17, ,1557473621,
, ,17,1557473623,
19, , ,1557473623,
, ,17,1557473625,
,18, ,1557473623,
, , ,1557473625,
17, , ,1557473625,
18, ,17,1557473627,
,17, ,1557473627,
, , ,1557473627,
,18,18,1557473629,
, , ,1557473631,
, , ,1557473632,
,18,18,1557473633,
19, , ,1557473633,
, , ,1557473634,
,18,17,1557473635,
19, , ,1557473635,
, , ,1557473636,
,18,17,1557473637,
18, , ,1557473637,
, , ,1557473638,
